,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69,col_70,col_71,col_72,col_73,col_74,col_75,col_76,col_77,col_78,col_79,col_80,col_81,col_82,col_83,col_84,col_85,col_86,col_87,col_88,col_89,col_90,col_91,col_92,col_93,col_94,col_95,col_96,col_97,col_98,col_99,col_100,col_101,col_102,col_103,col_104,col_105,col_106,col_107,col_108,col_109,col_110,col_111,targets
7283,6,1194,0,57,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,155,58,15,0,0,1,2,22,0,1,0,10,0,86,0,1670,0,0,2,111,3,0,0,0,94,125,144,5,0,0,0,1809,52,0,6,0,1,104,3,0,82,61,100,22,28229.5039683,252,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,66,0
7284,0,43,0,1,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7285,6,100,0,2,0,0,6,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,21,1,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,447.142857143,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0
7286,73,8433,0,1,0,4,2,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83,1810,4,13,0,0,1,0,19,0,69,0,137,0,723,0,11318,0,0,5,514,10,239,0,0,756,174,423,1570,0,0,0,15732,0,0,0,0,0,0,0,0,0,0,0,0,11722.2212944,479,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,43,0
7287,0,210,0,1,0,2,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,577.353211009,218,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,62,0
7288,1,72,0,2,0,0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,9,1,0,1,0,1,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,336.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7289,2,108,0,1,0,2,7,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,18,2,1,0,0,1,1,6,0,0,0,2,0,3,0,43,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,38,1,0,1,0,0,0,0,0,4,0,1,7,146781.916667,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,220,0
7290,8,227,0,2,0,0,2,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,9,1,0,0,0,1,3,15,0,0,0,1,0,1,0,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16,1,0,0,0,0,0,0,0,1,0,0,1,50518.0769231,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0
7291,3,874,0,23,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,56,17,2,0,0,1,2,2,0,0,0,0,0,154,0,601,0,0,0,108,45,3,0,0,16,8,58,7,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,19510.0396825,252,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,121,0
7292,0,10,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0
7293,2,4160,0,1,0,15,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,206,15,22,0,0,1,1,75,3,0,0,3,0,117,98,2241,0,0,2,139,7,6,0,0,213,198,231,97,0,0,0,3349,0,0,0,0,0,0,0,0,0,0,0,0,28474.9315789,190,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,1,0,1,1,0,0,0,91,0
7294,0,45,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,52,0
7295,20,3103,1,46,0,0,0,20,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20,147,9,73,0,0,1,6,2,0,0,2,0,0,232,0,3824,0,0,2,132,1,3,0,0,128,46,663,14,0,0,0,4129,176,0,9,0,2,119,1,1,112,35,414,47,6241.34279228,881,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,126,0
7296,0,115,0,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,1,0,0,1,3,0,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,156.625,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45,0
7297,23,1031,0,1,0,1,0,23,0,0,0,0,0,0,1,0,1,0,0,0,0,0,24,224,1,15,0,0,1,4,35,0,0,1,18,0,63,0,946,0,0,0,12,1,0,0,0,99,1,95,144,0,0,0,970,42,0,141,0,0,12,1,0,85,1,80,29,45814.2875817,153,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,13,0
7298,2,55,0,3,0,0,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,13,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0
7299,5,298,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,53,1,2,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7300,0,108,0,0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0
7301,0,95,2,0,0,0,6,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,8,2,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,17,0
7302,0,21,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7303,0,12,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7304,0,24,0,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,17,0
7305,0,102,1,1,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,2,0,0,0,1,1,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,4,1,2,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,950.571428571,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7306,1,15,0,0,0,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0
7307,0,59,0,2,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0
7308,2,227,0,1,0,3,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,18,4,0,0,0,1,0,1,0,0,0,0,0,5,0,94,0,0,1,4,0,0,0,0,13,22,4,4,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,186313.9,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,63,0
7309,0,10,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0
7310,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
7311,0,20,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8,0
7312,0,294,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38,2,0,0,0,1,2,0,1,0,0,0,0,1,0,8,0,0,1,0,0,0,0,0,13,0,12,2,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,386.75,20,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,75,0
7313,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7314,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0
7315,1,103,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0
7316,0,71,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,52,0
7317,1,249,0,3,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,2,1,0,0,1,5,0,0,0,0,0,0,2,0,323,0,0,1,2,1,0,0,0,7,0,3,7,0,0,0,327,1,0,7,0,1,1,1,0,6,0,2,0,15207.7465438,217,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,52,0
7318,2,52,3,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0
7319,1,709,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,55,1,0,1,0,1,2,0,0,0,0,0,0,23,0,602,0,0,0,0,0,0,0,0,22,0,19,7,0,0,0,619,16,0,5,0,0,0,0,0,22,0,4,7,14643.8473282,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7320,0,480,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,34,1,0,0,3,1,1,35,2,0,0,6,0,3,6,13,0,0,1,0,0,0,0,0,5,0,4,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,438.722222222,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,169,0
7321,1,27,0,1,0,0,-1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,5,2,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12,0
7322,6,100,0,2,0,0,-1,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,15,17,1,3,3,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,30,0,0,10,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,443.75,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0
7323,1,396,0,2,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,31,1,0,0,0,1,1,0,1,0,0,0,0,7,0,366,0,0,0,2,0,0,0,0,3,2,13,0,0,0,0,377,5,0,0,0,0,0,0,0,3,2,1,5,7274.7037037,189,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0
7324,0,51,0,2,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,0,0,0,1,0,0,0,0,1,0,0,1,0,20,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,22,1,0,0,0,0,0,0,0,1,0,0,0,144090.095238,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,0
7325,0,56,0,3,0,0,-1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,7,2,0,3,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,575.666666667,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,27,0
7326,1,78,0,0,0,4,-1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,15,4,0,0,0,1,1,0,0,0,1,0,0,10,0,140,0,0,0,0,0,0,0,0,11,4,8,5,0,0,0,149,7,0,4,0,0,0,0,0,10,4,3,1,171265.952381,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,16,0
7327,0,67,0,1,0,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,304.555555556,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155,0
7328,0,42,0,2,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12,0
7329,0,92,2,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7330,0,64,0,2,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,0
7332,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0
7333,0,75,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,0
7334,0,75,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2939.91666667,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7335,0,618,2,0,8,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29,10,13,0,0,1,6,0,0,2,0,0,0,73,0,225,0,0,6,0,0,0,0,0,19,7,128,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,186.038461538,104,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,69,0
7336,8,191,0,2,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,13,1,19,0,0,1,2,0,0,0,1,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,26,1,0,1,0,0,0,0,0,0,0,5,1,57847.3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7337,0,186,0,5,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5,0,0,0,1,3,1,0,0,0,0,0,21,0,136,0,0,3,10,1,0,0,0,5,7,12,6,0,0,0,157,8,0,6,0,3,10,1,0,3,5,8,0,105852.622222,45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,60,0
7338,0,139,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14,4,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,64,0
7339,6,589,0,2,0,0,7,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,102,1,1,0,0,1,0,12,0,0,0,3,0,22,0,648,0,0,0,0,0,0,0,0,100,3,15,79,0,0,0,635,17,0,75,0,0,0,0,0,95,3,13,29,256731.392857,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,0
7340,52,6609,0,772,0,0,0,52,0,0,0,0,0,0,1,0,1,4054,0,0,0,0,52,1194,770,41,0,0,1,0,68,0,0,0,0,0,258,0,7167,0,0,16,561,6,1,0,0,1001,2428,574,207,0,0,0,12219,0,0,0,0,0,0,0,0,0,0,0,0,23607.0033223,301,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,7,0,1,0,1,1,0,0,0,215,0
